Rt,Et,Ret,Qt
0,0.0097,0,1.1686
0.008,0.0279,0,1.2989
0.093,0.0271,0.0659,1.6734
0.116,0.0361,0.0799,3.1453
0.274,0.0404,0.2336,4.5155
0.071,0.0516,0.0194,4.9076
0.125,0.0354,0.0896,4.7615
1.237,0.017,1.22,4.466
0.748,0.0068,0.7412,4.1712
0.324,0.0005,0.3235,3.9379
0.205,0,0.205,3.5382
0.104,0.0014,0.1026,3.1822
0.218,0.0019,0.2161,3.0026
3.112,0.0022,3.1098,2.9374
2.669,0.0022,2.6668,2.9232
0.842,0.0023,0.8397,2.9601
0.62,0.0037,0.6163,3.0489
0.866,0.0106,0.8554,3.2765
6.383,0.0041,6.3789,3.6739
2.02,0.0026,2.0174,4.1803
0.451,0.0012,0.4498,5.2362
0.084,0.0026,0.0814,7.5526
0.013,0.0018,0.0112,9.829
0.001,0.0055,0,11.7691
0.004,0.0133,0,13.831
0,0.0328,0,16.4025
0.085,0.0353,0.0497,18.6436
0.348,0.0171,0.3309,19.4016
1.607,0.0185,1.5885,18.2154
4.723,0.0162,4.7068,15.8328
2.991,0.0172,2.9738,13.1826
1.384,0.0123,1.3717,11.2162
2.811,0.0068,2.8042,10.0471
1.754,0.0068,1.7472,9.747
1.031,0.0081,1.0229,10.3328
0.241,0.0119,0.2291,12.5051
2.247,0.0151,2.2319,16.3659
1.901,0.0099,1.8911,20.4441
1.308,0.0076,1.3004,24.1686
1.129,0.0098,1.1192,27.2669
1.888,0.0067,1.8813,29.4825
0.004,0.0029,0.0011,30.7595
0.001,0.0043,0,31.1374
0,0.005,0,31.1036
0,0.0108,0,31.3086
0,0.0115,0,31.4326
0.064,0.0177,0.0463,31.1795
0.285,0.0189,0.2661,30.071
0.555,0.0047,0.5503,27.6566
0.024,0.0139,0.0101,24.0709
0,0.0273,0,20.2536
0,0.0787,0,17.0115
0.354,0.1098,0.2442,14.4916
3.075,0.0684,3.0066,12.7162
0.681,0.0992,0.5818,11.7524
0.61,0.0455,0.5645,11.3786
0.012,0.0632,0,11.4169
0,0.0207,0,11.5878
0.42,0.014,0.406,11.8521
0.542,0.0024,0.5396,12.6908
0.312,0,0.312,13.7585
0.188,0,0.188,14.2795
0.068,0,0.068,13.893
0.189,0,0.189,12.5426
0.019,0,0.019,11.1146
0.035,0,0.035,10.1724
0.036,0,0.036,9.5946
0.027,0,0.027,9.1308
0.009,0,0.009,8.765
0.206,0,0.206,8.5042
0.78,0,0.78,8.1801
0.073,0,0.073,7.7296
0.058,0,0.058,7.3151
0.098,0.0251,0.0729,6.9245
0.579,0.052,0.527,6.6416
0.001,0.1238,0,6.4132
0.008,0.0539,0,6.2201
0,0.1698,0,6.1246
0,0.1005,0,6.0255
0,0.0876,0,5.898
0.004,0.025,0,6.0495
0.008,0,0.008,6.069
0,0,0,5.8605
0.008,0,0.008,5.698
0.008,0,0.008,5.5174
0,0,0,5.3101
0,0,0,5.1241
0.001,0,0.001,4.9321
0.001,0,0.001,4.7816
0.008,0,0.008,4.6309
0.008,0,0.008,4.4994
0.004,0,0.004,4.3815
0.024,0,0.024,4.2602
0.008,0,0.008,4.1548
0.036,0,0.036,4.0446
0,0.0051,0,3.969
0.004,0.0117,0,3.8734
0,0.0375,0,3.784
0,0.0492,0,3.7042
0.004,0.0733,0,3.6316
0.001,0.1124,0,3.5581
0.001,0.1881,0,3.4556
0.001,0.1509,0,3.3669
0,0.0788,0,3.2724
0,0.0452,0,3.0849
0,0.0302,0,3.1874
0.005,0.0295,0,3.1586
0.047,0.0246,0.0224,3.1431
0.053,0.0215,0.0315,3.1058
0.081,0.0103,0.0707,3.1059
0.024,0.0041,0.0199,3.0371
0.009,0.0047,0.0043,2.9524
0.026,0.0035,0.0225,2.9116
0.079,0.0027,0.0763,2.8798
0.138,0.0019,0.1361,2.8429
0.44,0.0031,0.4369,2.8153
1.931,0.0033,1.9277,2.7989
0.311,0.0052,0.3058,2.7642
0.107,0.0058,0.1012,2.7468
0.127,0.0099,0.1171,2.7268
0.113,0.01,0.103,2.7368
0,0.043,0,2.7705
0,0.0767,0,2.8139
0.008,0.0693,0,2.8694
0,0.0904,0,2.969
0,0.0693,0,3.1668
0,0.0608,0,3.3509
0.001,0.0458,0,3.3708
0,0.0416,0,3.3721
0.097,0.0391,0.0579,3.3024
0.739,0.0188,0.7202,3.267
2.288,0.0083,2.2797,3.2354
0.252,0.0054,0.2466,3.2408
0.065,0.0022,0.0628,3.2539
0,0,0,3.1705
0,0.0019,0,3.2135
0.005,0.0012,0.0038,3.2999
0.056,0.0011,0.0549,3.4119
0.03,0,0.03,3.5554
0.032,0,0.032,3.7703
0,0,0,3.9951
0.032,0,0.032,4.0818
0.819,0,0.819,4.0391
1.323,0,1.323,3.9498
0.082,0,0.082,3.8502
0.013,0.0169,0,3.7677
0.001,0.0298,0,3.6744
0.005,0.06,0,3.6316
0,0.1234,0,3.6422
0,0.0998,0,3.7368
0,0.0632,0,4.1655
0.036,0.0394,0,4.6534
0,0.0122,0,4.7872
0,0,0,4.7645
0,0,0,4.505
0,0,0,4.277
0,0,0,4.1216
0.198,0,0.198,3.9662
0.76,0,0.76,3.849
1.476,0,1.476,3.727
1.279,0,1.279,3.6408
0.293,0,0.293,3.558
0.115,0,0.115,3.4926
0,0,0,3.5299
0.004,0,0.004,3.8476
0.004,0,0.004,3.8558
0,0,0,4.0601
0.012,0,0.012,4.7685
0.016,0.0002,0.0158,5.2961
0.008,0.0115,0,5.4379
0.015,0.0238,0,5.3571
0.008,0.0539,0,5.1705
0,0.0707,0,4.9521
0,0.0637,0,4.7545
0.062,0.0349,0.0271,4.5855
0,0.0101,0,4.4234
0,0,0,4.267
0.141,0,0.141,4.1491
0.024,0,0.024,4.0872
0.024,0,0.024,3.9267
0,0,0,3.7758
0.009,0,0.009,3.6598
0,0,0,3.5766
0.008,0,0.008,3.4834
0,0,0,3.4106
0,0,0,3.343
0.001,0,0.001,3.2616
0,0,0,3.1939
0.008,0,0.008,3.112
0.57,0,0.57,3.0552
0.018,0,0.018,2.9959
0.003,0,0.003,2.9561
0.03,0,0.03,2.9154
0,0.0426,0,2.8606
0.069,0.0653,0.0037,2.8252
0,0.1121,0,2.7806
0.005,0.1295,0,2.7568
0,0.1678,0,2.7168
0,0.0909,0,2.6943
0,0.0566,0,2.678
0,0.0184,0,2.6605
0,0.0063,0,2.628
0,0.0068,0,2.6055
0.109,0.0052,0.1038,2.5717
0.32,0.0062,0.3138,2.5264
0.01,0.0041,0.0059,2.5052
0.001,0.0035,0,2.484
0,0.0014,0,2.4574
0,0,0,2.4288
0.008,0.0062,0.0018,2.4166
0.001,0,0.001,2.3899
0,0,0,2.3682
0.004,0,0.004,2.352
0.01,0,0.01,2.3361
0,0.0066,0,2.3121
0.008,0.0051,0.0029,2.2978
0.008,0.0066,0.0014,2.2841
0.016,0.0271,0,2.2675
0,0.0296,0,2.2541
0,0.0808,0,2.2328
0.008,0.1158,0,2.2219
0,0.0977,0,2.2108
0,0.0444,0,2.1929
0,0.0262,0,2.1478
0.023,0.0195,0.0035,1.9686
0.008,0.016,0,1.9281
0.008,0.0117,0,2.0897
0.008,0.0099,0,2.1109
0.304,0.0062,0.2978,2.1018
0.473,0.0049,0.4681,2.0851
0.378,0.0003,0.3777,2.084
0.075,0,0.075,2.0634
0.033,0,0.033,2.0431
0.008,0,0.008,2.0304
0.009,0,0.009,2.0248
0.008,0,0.008,2.0236
0.028,0,0.028,2.0225
0.004,0,0.004,2.0155
0.022,0,0.022,2.0081
0.008,0.0037,0.0043,1.999
0.024,0.0096,0.0144,1.9928
0,0.0167,0,1.9845
0,0.0289,0,1.9893
0.055,0.037,0.018,1.9859
0.104,0.0318,0.0722,1.9778
0.088,0.0414,0.0466,1.9731
0,0.0395,0,1.9709
0.293,0.0275,0.2655,1.9625
1.104,0.0118,1.0922,1.9565
2.017,0.0102,2.0068,1.9509
1.074,0.0078,1.0662,1.9588
0.053,0.0098,0.0432,1.9695
0.116,0.0111,0.1049,1.9755
0.381,0.0105,0.3705,2.047
0.804,0.012,0.792,2.3918
1.646,0.0092,1.6368,2.4721
2.276,0.0108,2.2652,2.4892
2.248,0.0108,2.2372,2.7324
1.894,0.0077,1.8863,3.3186
0.941,0.0084,0.9326,4.1842
3.201,0.0085,3.1925,5.167
2.107,0.0061,2.1009,6.6148
0.479,0.0052,0.4738,8.9445
0.174,0.0027,0.1713,12.2272
0.102,0.0037,0.0983,15.8962
0.077,0.0119,0.0651,19.2224
0.012,0.0181,0,22.0022
0.008,0.0485,0,24.3439
0.014,0.0352,0,25.7018
1.997,0.0161,1.9809,25.6289
3.862,0.0136,3.8484,23.8612
3.049,0.0121,3.0369,20.7461
1.723,0.0088,1.7142,17.9902
0.842,0.0064,0.8356,16.5319
1.254,0.004,1.25,16.6362
1.178,0.0037,1.1743,18.3509
3.657,0.0003,3.6567,22.0931
0.443,0,0.443,27.1205
0.433,0,0.433,31.7295
0.038,0,0.038,35.4795
0.016,0,0.016,37.8842
0.009,0,0.009,39.2304
0.009,0,0.009,39.5849
0.025,0,0.025,39.1388
0.002,0,0.002,37.5117
0.008,0,0.008,34.3955
0.012,0,0.012,30.3217
0.005,0,0.005,25.7081
0.029,0.0022,0.0268,21.5248
0,0.0163,0,18.5485
0.015,0.0348,0,16.3376
0,0.0472,0,14.6294
0.001,0.0408,0,13.3196
0,0.0511,0,12.3263
0,0.0279,0,11.517
0,0.02,0,10.6458
0,0.0065,0,10.3416
0,0.0032,0,10.2534
0,0,0,9.43
0,0,0,8.6674
0.004,0,0.004,8.256
0,0,0,7.8944
0.008,0,0.008,7.5773
0,0,0,7.271
0,0,0,7.0005
0,0,0,6.768
0.016,0,0.016,6.5528
0,0,0,6.3357
0,0,0,6.1354
0,0,0,5.9595
0.004,0,0.004,5.7946
0.009,0,0.009,5.6282
0.026,0,0.026,5.4776
0.008,0.0207,0,5.3441
0.004,0.0384,0,5.2171
0,0.0423,0,5.0949
0,0.0295,0,4.9752
0,0.0399,0,4.6709
0,0.0406,0,4.516
0,0.0207,0,4.6279
0,0.0123,0,4.5854
0,0.002,0,4.5159
0.008,0,0.008,4.5204
0,0.0014,0,4.4474
0,0.0005,0,4.32
0.012,0.0008,0.0112,4.224
0.001,0,0.001,4.1587
0.123,0,0.123,4.0955
0.9,0.001,0.899,4.0419
0.714,0.003,0.711,3.9993
0.898,0.0044,0.8936,3.9525
0.045,0.0041,0.0409,3.9181
0.274,0.0052,0.2688,3.9002
0.913,0.0052,0.9078,3.9195
0.134,0.0085,0.1255,3.9704
0.326,0.0077,0.3183,4.0446
0.471,0.0071,0.4639,4.1422
0.254,0.0116,0.2424,4.2852
0.52,0.0129,0.5071,4.4839
0.275,0.0156,0.2594,4.6935
0.091,0.0405,0.0505,4.8831
0.101,0.0204,0.0806,5.063
0.039,0.0219,0.0171,5.2331
0.012,0.0213,0,5.388
0.008,0.0091,0,5.5438
0,0.003,0,5.6594
0,0.0065,0,5.8111
0,0.0022,0,5.9505
0.008,0,0.008,5.892
0,0,0,5.7664
0.008,0,0.008,5.6045
0,0,0,5.432
0,0,0,5.2785
0,0,0,5.1138
0.008,0,0.008,4.9565
0,0,0,4.8014
0.024,0,0.024,4.6748
0.001,0,0.001,4.5644
0.031,0.0001,0.0309,4.4542
0.173,0.0008,0.1722,4.3534
0.008,0.0052,0.0028,4.2671
0.012,0.015,0,4.1836
0,0.0339,0,4.1106
0,0.0305,0,4.0446
0,0.0412,0,3.98
0,0.0487,0,3.9168
0,0.0468,0,3.8736
0.008,0.026,0,3.8421
0,0.0149,0,3.8189
0.016,0.0125,0.0035,3.758
0.008,0.01,0,3.7029
0,0.0124,0,3.6638
0,0.0125,0,3.6221
0,0.0158,0,3.5846
0.008,0.0138,0,3.5381
0.008,0.0139,0,3.4965
0.019,0.0122,0.0068,3.4622
0,0.0153,0,3.4262
0,0.0136,0,3.396
0.008,0.0166,0,3.3485
0.008,0.0165,0,3.3169
0.02,0.0191,0.0009,3.2882
0.104,0.0156,0.0884,3.2566
0.03,0.0131,0.0169,3.2239
0,0.0137,0,3.1941
0,0.0252,0,3.1652
0.015,0.0343,0,3.1394
0.012,0.0299,0,3.1185
0.196,0.0265,0.1695,3.0979
0.008,0.0354,0,3.0799
0,0.0292,0,3.054
0,0.0318,0,3.0244
0,0.0376,0,2.9921
0,0.0344,0,2.9651
0.167,0.0288,0.1382,2.936
0.036,0.0189,0.0171,2.921
0.008,0.0128,0,2.9001
0.008,0.0125,0,2.8656
0,0.0082,0,2.8378
0.015,0.0144,0.0006,2.8115
0,0.0138,0,2.7856
0.001,0.0096,0,2.7692
0,0.0074,0,2.7405
0,0.0064,0,2.718
0,0.0042,0,2.6943
0,0,0,2.6642
0,0,0,2.6405
0.008,0,0.008,2.6118
0.008,0,0.008,2.5818
0,0.0335,0,2.5605
0,0.0839,0,2.5384
0,0.1069,0,2.5128
0.009,0.1528,0,2.4865
0,0.1702,0,2.4728
0,0.1105,0,2.4574
0.001,0.0626,0,2.4338
0,0.0454,0,2.4144
0.024,0.0122,0.0118,2.3948
0.004,0,0.004,2.3741
0,0,0,2.3608
0.004,0,0.004,2.3434
0.008,0,0.008,2.3134
0,0,0,2.3002
0,0,0,2.2819
0,0,0,2.2675
0.151,0,0.151,2.2516
0.154,0,0.154,2.2339
0.142,0,0.142,2.2182
0.561,0,0.561,2.2049
0.018,0,0.018,2.1931
0.016,0,0.016,2.1752
0,0,0,2.1634
0.004,0,0.004,2.1512
0.012,0.0273,0,2.15
0.094,0.0342,0.0598,2.15
0.029,0.0411,0,2.1588
0,0.0593,0,2.1656
0.008,0.0666,0,2.1634
0.008,0.0488,0,2.1562
0.016,0.0229,0,2.15
0.08,0.0019,0.0781,2.1413
1.217,0,1.217,2.14
0.634,0,0.634,2.1321
0.05,0,0.05,2.1247
0.475,0,0.475,2.1285
0.612,0,0.612,2.1142
0.189,0,0.189,2.1319
0.093,0,0.093,2.1705
0.145,0,0.145,2.2182
0.064,0,0.064,2.2591
0.136,0,0.136,2.2915
0.028,0,0.028,2.3435
0.017,0,0.017,2.4166
0.002,0,0.002,2.4891
0.032,0,0.032,2.5681
0.005,0,0.005,2.6442
0.005,0,0.005,2.693
0.012,0.0025,0.0095,2.698
0.04,0.0631,0,2.6868
0.026,0.0981,0,2.6605
0.007,0.1244,0,2.6292
0.001,0.1069,0,2.6118
0.18,0.0641,0.1159,2.5818
0.04,0.0435,0,2.5455
0.004,0.0072,0,2.5226
0.008,0,0.008,2.4952
0,0.0005,0,2.4716
0,0,0,2.4475
0.008,0,0.008,2.43
0,0,0,2.4155
0.008,0,0.008,2.4496
0,0,0,2.4766
0,0.0022,0,2.4364
0,0.0017,0,2.3876
0.001,0.0034,0,2.352
0.625,0.0017,0.6233,2.3341
0.858,0.0005,0.8575,2.3268
0.91,0.0002,0.9098,2.323
1.03,0.0001,1.0299,2.3142
1.846,0,1.846,2.3193
0.609,0.0006,0.6084,2.3436
0.768,0.0063,0.7617,2.4058
0.525,0.016,0.509,2.5175
0.395,0.0275,0.3675,2.7194
0.508,0.0275,0.4805,3.012
0.232,0.0251,0.2069,3.3925
0.176,0.0212,0.1548,3.8787
0.167,0.0139,0.1531,4.6738
0.294,0.0034,0.2906,5.3679
1.606,0,1.606,5.7695
0.172,0,0.172,6.1266
0.307,0,0.307,6.4667
0.419,0,0.419,6.4866
0.004,0.0007,0.0033,6.6479
0.001,0.0011,0,6.7295
0,0.0011,0,6.8129
0,0.0011,0,7.1619
0,0.0056,0,7.4584
0,0.0044,0,7.4946
0,0.0018,0,7.3591
0.004,0.0035,0.0005,7.1254
0,0.004,0,6.8331
0.008,0.0052,0.0028,6.5284
0,0.004,0,6.2219
0.007,0.0073,0,5.937
0,0.0164,0,5.6699
0,0.0444,0,5.4335
0.001,0.0595,0,5.236
0,0.0428,0,5.0558
0.015,0.0319,0,4.8932
0.254,0.0204,0.2336,4.7431
0.061,0.0121,0.0489,4.6151
0.008,0.0086,0,4.5445
0,0.0022,0,4.3997
0,0.0011,0,4.2601
0.001,0.002,0,4.156
0.03,0.0022,0.0278,4.0708
0.009,0.0024,0.0066,3.991
0.05,0.0031,0.0469,3.9155
0.015,0.0119,0.0031,3.8545
0,0.0193,0,3.7878
0,0.0178,0,3.7324
0,0.0237,0,3.6678
0,0.0279,0,3.61
0,0.0247,0,3.5552
0,0.0198,0,3.5087
0,0.0177,0,3.4648
0,0.02,0,3.4252
0.007,0.0232,0,3.3867
0,0.0319,0,3.3458
0,0.037,0,3.3038
0.012,0.0385,0,3.263
0,0.0538,0,3.2304
0.007,0.0447,0,3.1874
0.163,0.03,0.133,3.067
0.097,0.0203,0.0767,2.8393
0,0.0076,0,2.9522
0,0,0,3.0268
0,0,0,3.0024
0.004,0,0.004,2.9832
0,0,0,2.9783
0,0,0,2.9524
0.004,0,0.004,2.9206
0,0,0,2.8799
0,0,0,2.8428
0.004,0,0.004,2.8102
0.007,0,0.007,2.7731
0,0,0,2.7418
0.011,0,0.011,2.7142
0,0,0,2.6842
0,0,0,2.6542
0,0,0,2.628
0.009,0,0.009,2.6055
0.056,0.0034,0.0526,2.5818
0.111,0.0101,0.1009,2.5605
0.09,0.0195,0.0705,2.5418
0.057,0.031,0.026,2.5264
0.03,0.0385,0,2.5178
0,0.0537,0,2.5052
0.001,0.0164,0,2.4828
0,0,0,2.4656
0,0,0,2.4563
0,0,0,2.44
0,0,0,2.43
0,0,0,2.4166
0.007,0,0.007,2.3998
0,0,0,2.3848
0,0.0005,0,2.3694
0,0.0006,0,2.3532
0.051,0.0011,0.0499,2.3458
0.062,0.0021,0.0599,2.342
0.004,0.001,0.003,2.3304
0,0,0,2.3109
0.007,0,0.007,2.2965
0.004,0,0.004,2.2784
0.041,0,0.041,2.2712
0.035,0.0003,0.0347,2.265
0.001,0.0059,0,2.2529
0,0.015,0,2.2339
0.007,0.02,0,2.2195
0,0.0231,0,2.2095
0.007,0.04,0,2.207
0.011,0.045,0,2.2059
0,0.0321,0,2.1942
0,0,0,2.1835
0,0,0,2.1943
0,0,0,2.1642
0,0.0014,0,2.1464
0,0.0018,0,2.1694
0.149,0.0001,0.1489,2.1156
0,0,0,2.1086
0.014,0,0.014,2.1109
0.007,0,0.007,2.1018
0.017,0,0.017,2.093
0.005,0,0.005,2.0874
0,0,0,2.0778
0.007,0,0.007,2.0684
0,0,0,2.0562
0,0,0,2.0434
0,0,0,2.036
0.007,0,0.007,2.0281
0,0.0107,0,2.0191
0,0.0107,0,2.0059
0.001,0.0164,0,1.9928
0,0.0277,0,1.9856
0.001,0.0374,0,1.9822
0,0.0364,0,1.9822
0,0.0442,0,1.9731
0.007,0.0047,0.0023,1.961
0,0.0016,0,1.9509
0.007,0.0084,0,1.9486
0.007,0.0036,0.0034,1.9396
0,0.0075,0,1.9328
0,0.0059,0,1.9206
0,0.0075,0,1.9116
0.004,0.0062,0,1.8961
0,0.0099,0,1.887
0.007,0.0081,0,1.8814
0.018,0.0091,0.0089,1.878
0,0.0022,0,1.8664
0,0.0005,0,1.8579
0,0,0,1.85
0,0,0,1.8421
0,0,0,1.8354
0.022,0,0.022,1.8229
0,0.0063,0,1.813
0,0.0275,0,1.804
0,0.0561,0,1.7939
0.015,0.0562,0,1.7882
0,0.0734,0,1.7882
0,0.0538,0,1.8018
0,0.0209,0,1.7635
0,0.0057,0,1.7556
0.007,0,0.007,1.7579
0,0,0,1.75
0,0,0,1.7444
0.007,0,0.007,1.7373
0,0,0,1.7299
0,0,0,1.722
0,0,0,1.722
0,0,0,1.722
0,0,0,1.7209
0,0,0,1.7051
0,0,0,1.6973
0,0,0,1.6882
0,0,0,1.6676
0,0,0,1.6636
0,0,0,1.6499
0,0,0,1.6418
0,0,0,1.6355
0,0.0103,0,1.6302
0,0.0569,0,1.6289
0,0.0521,0,1.622
0,0.0466,0,1.622
0,0.0168,0,1.6248
0,0.0141,0,1.6158
0,0.0049,0,1.612
0,0.0026,0,1.6041
0,0.0009,0,1.591
0,0.0021,0,1.591
0,0.0044,0,1.5896
0,0.0027,0,1.58
0,0.0006,0,1.58
0,0,0,1.5828
0,0,0,1.5738
0.001,0,0.001,1.57
0.007,0,0.007,1.5591
0,0,0,1.5565
0,0,0,1.549
0,0,0,1.549
0.004,0,0.004,1.5427
0,0,0,1.5349
0,0,0,1.5308
0.004,0.0017,0.0023,1.5242
0.026,0.0045,0.0215,1.523
0.029,0.011,0.018,1.518
0.042,0.0148,0.0272,1.5142
0.099,0.0122,0.0868,1.513
0.039,0.009,0.03,1.5192
0.048,0.0072,0.0408,1.523
0.015,0.0017,0.0133,1.518
0.001,0.0006,0.0004,1.5155
0.007,0.0002,0.0068,1.5092
0.011,0,0.011,1.5053
0.007,0,0.007,1.4984
0.007,0,0.007,1.4985
0,0,0,1.492
0.004,0,0.004,1.487
0,0,0,1.487
0,0,0,1.4783
0,0,0,1.482
0,0,0,1.4758
0,0,0,1.4745
0,0,0,1.467
0,0.0029,0,1.4582
0,0.0062,0,1.457
0.015,0.0059,0.0091,1.4533
0.004,0.006,0,1.4429
0,0.0056,0,1.436
0,0.0172,0,1.4322
0,0.0183,0,1.4285
0,0.0212,0,1.426
0,0.0228,0,1.426
0,0.0147,0,1.426
0,0.004,0,1.426
0,0,0,1.4222
0,0,0,1.4072
0,0,0,1.406
0,0,0,1.4022
0,0,0,1.3985
0.004,0,0.004,1.3897
0,0.0052,0,1.3797
0,0.0072,0,1.376
0,0.0059,0,1.3698
0,0.0058,0,1.366
0,0.0159,0,1.3598
0,0.0177,0,1.3492
0.004,0.0142,0,1.3469
0.007,0.0124,0,1.337
0,0.0166,0,1.3282
0,0.0163,0,1.3258
0,0.0232,0,1.3158
0.002,0.0345,0,1.307
0,0.0413,0,1.302
0.007,0.0589,0,1.2982
0.007,0.0633,0,1.297
0,0.048,0,1.297
0.007,0.0315,0,1.2995
0,0.0035,0,1.2936
0,0,0,1.2903
0,0,0,1.2868
0,0,0,1.2755
0,0.0014,0,1.278
0,0.0056,0,1.2718
0.004,0.0073,0,1.268
0,0.0063,0,1.268
0,0.0093,0,1.268
0,0.0094,0,1.2624
0,0.0101,0,1.2612
0.001,0.0101,0,1.259
0,0.0116,0,1.2565
0,0.0106,0,1.254
0,0.0052,0,1.2528
0,0.0109,0,1.249
0,0.012,0,1.2453
0,0.0138,0,1.2415
0,0.0172,0,1.2402
0.001,0.0241,0,1.2369
0,0.0232,0,1.2226
0.007,0.026,0,1.2073
0,0.0444,0,1.1776
0.007,0.0509,0,1.1833
0,0.0291,0,1.1931
0,0.0177,0,1.2022
0,0.0115,0,1.2121
0,0.0101,0,1.2212
0,0.007,0,1.2311
0.007,0.0064,0.0006,1.2428
0,0.0141,0,1.2528
0,0.0092,0,1.2624
0,0.0119,0,1.2524
0,0.0132,0,1.239
0,0.012,0,1.2311
0,0.0167,0,1.2288
0,0.0099,0,1.22
0,0.0082,0,1.2166
0,0.0067,0,1.211
0,0.009,0,1.2023
0,0.0012,0,1.1999
0,0.0032,0,1.192
0,0.0253,0,1.1857
0.004,0.0313,0,1.182
0,0.0274,0,1.1741
0,0.0415,0,1.1719
0.002,0.0397,0,1.164
0.008,0.0268,0,1.1578
0,0.012,0,1.154
0.007,0.0083,0,1.1295
0,0.0098,0,1.1272
0,0.0091,0,1.136
0.015,0.0061,0.0089,1.136
0,0.0081,0,1.1416
0,0.0059,0,1.145
0,0,0,1.1461
0,0,0,1.154
0,0,0,1.1552
0,0,0,1.164
0,0.0011,0,1.1651
0,0.0023,0,1.173
0,0.0011,0,1.1741
0.004,0,0.004,1.182
0.001,0,0.001,1.1833
0,0.008,0,1.192
0,0.0107,0,1.1896
0,0.0435,0,1.173
0,0.0577,0,1.1696
0,0.0511,0,1.164
0,0.0524,0,1.164
0,0.0353,0,1.1628
0,0.0299,0,1.154
0.007,0.0195,0,1.154
0,0.0015,0,1.1529
0.004,0.0073,0,1.1836
0,0.0064,0,1.1765
0,0.0045,0,1.1566
0,0.0031,0,1.1381
0,0.0017,0,1.117
0.001,0.005,0,1.0801
0,0.0052,0,1.0676
0,0.0092,0,1.0586
0,0.0073,0,1.0496
0,0.0062,0,1.0406
0,0.0065,0,1.0305
0,0.0074,0,1.0001
0,0.0029,0,0.983
0,0.0018,0,0.973
0,0.0038,0,0.964
0.007,0.0097,0,0.9728
0.015,0.0158,0,0.9783
0,0.0149,0,0.999
0,0.0115,0,1.0669
0.007,0.0186,0,1.099
0,0.0188,0,1.0988
0,0.015,0,1.1035
0,0.0059,0,1.1226
0,0.0076,0,1.117
0,0.0052,0,1.1024
0,0.0076,0,1.099
0.004,0.0085,0,1.0915
0,0.0094,0,1.0902
0,0.013,0,1.089
0.004,0.0142,0,1.0867
0,0.0127,0,1.088
0,0,0,1.0892
0.03,0.0051,0.0249,1.0846
0,0.0054,0,1.0856
0.045,0.0088,0.0362,1.089
0,0.0122,0,1.0892
0,0.023,0,1.0929
0.094,0.0288,0.0652,1.0834
1.608,0.0176,1.5904,1.0927
2.249,0.0145,2.2345,1.1091
0.793,0.021,0.772,1.1159
0.104,0.0645,0.0395,1.1249
0,0.1149,0,1.1297
0,0.1132,0,1.1555
0,0.127,0,1.1988
0.022,0.0885,0,1.249
0.79,0.0269,0.7631,1.3159
0.004,0,0.004,1.3661
0.004,0,0.004,1.3748
0.004,0,0.004,1.3735
0,0,0,1.3898
0.014,0,0.014,1.4951
0,0,0,1.5751
0.008,0,0.008,1.5556
0.007,0,0.007,1.518
0.016,0.0007,0.0153,1.4908
0.053,0.0012,0.0518,1.4708
0.526,0.0061,0.5199,1.4545
0.092,0.012,0.08,1.4508
1.364,0.0099,1.3541,1.452
0.869,0.0123,0.8567,1.452
0.034,0.0349,0,1.4429
0.128,0.0414,0.0866,1.4429
0.052,0.0322,0.0198,1.4508
0.004,0.0537,0,1.4745
0.004,0.1016,0,1.5218
0.004,0.1365,0,1.571
0.14,0.08,0.06,1.617
0.001,0.0858,0,1.6919
0.198,0.0531,0.1449,1.8781
0.018,0.0389,0,2.053
0.001,0.0149,0,2.0717
0,0,0,2.0505
0,0.0066,0,2.0012
0,0.0139,0,1.9486
0.048,0.0323,0.0157,1.9125
0,0.0171,0,1.886
0.007,0.0044,0.0026,1.8619
0.001,0,0.001,1.825
0,0,0,1.7996
0,0,0,1.7804
0,0,0,1.7691
0,0,0,1.7489
0.011,0,0.011,1.7278
0.001,0,0.001,1.704
0,0,0,1.6801
0.018,0,0.018,1.6489
0.008,0.0094,0,1.6286
0.004,0.0559,0,1.6064
0,0.0474,0,1.5922
0.007,0.0472,0,1.5712
0,0.0483,0,1.554
0.007,0.0456,0,1.5711
2.893,0.0181,2.8749,1.5529
5.086,0.0112,5.0748,1.5739
0.193,0.0051,0.1879,1.6697
0.444,0.0127,0.4313,1.7476
0.115,0.0158,0.0992,1.8588
0.207,0.0067,0.2003,2.2249
0.008,0.0155,0,2.7202
0,0.0142,0,4.0858
0.001,0.0205,0,7.8235
0,0.0112,0,9.2582
0.4,0.0127,0.3873,8.8681
1.062,0.0087,1.0533,7.6663
0.165,0.0049,0.1601,6.6135
0.064,0,0.064,5.8836
0.025,0,0.025,5.3796
0.016,0,0.016,5.0475
0.015,0,0.015,4.8015
0.041,0,0.041,4.6361
0.029,0,0.029,4.6446
0.002,0.0206,0,4.6461
0.002,0.0793,0,4.5455
0.02,0.1042,0,4.3828
0.011,0.1013,0,4.2169
0.007,0.0887,0,4.057
0.004,0.0502,0,3.9048
0.01,0.0198,0,3.8027
0,0.0152,0,3.8829
0,0.025,0,3.7289
0,0.041,0,3.4712
0.001,0.047,0,3.3039
0.002,0.0439,0,3.1471
0.007,0.0474,0,3.1691
0.133,0.0346,0.0984,3.1432
0.008,0.04,0,3.085
